GISJOIN,YEAR,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,ZCTA,SABINSA,TOTAL,URBAN,URBAN_AREAS,URBAN_CLUSTER,RURAL,NONDF,Rural_Dummy
G48808,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48808,,,,,ZCTA5 48808,48808,,5178,2682,2682,0,2496,0,0
G48809,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48809,,,,,ZCTA5 48809,48809,,11015,5789,0,5789,5226,0,0
G48811,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48811,,,,,ZCTA5 48811,48811,,5641,0,0,0,5641,0,1
G48813,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48813,,,,,ZCTA5 48813,48813,,21182,9993,48,9945,11189,0,1
G48815,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48815,,,,,ZCTA5 48815,48815,,2259,0,0,0,2259,0,1
G48816,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48816,,,,,ZCTA5 48816,48816,,121,0,0,0,121,0,1
G48817,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48817,,,,,ZCTA5 48817,48817,,6422,3483,0,3483,2939,0,0
G48818,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48818,,,,,ZCTA5 48818,48818,,2407,0,0,0,2407,0,1
G48819,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48819,,,,,ZCTA5 48819,48819,,2701,0,0,0,2701,0,1
G48820,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48820,,,,,ZCTA5 48820,48820,,16641,11493,11493,0,5148,0,0
G48821,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48821,,,,,ZCTA5 48821,48821,,5836,4111,4111,0,1725,0,0
G48822,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48822,,,,,ZCTA5 48822,48822,,2714,0,0,0,2714,0,1
G48823,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48823,,,,,ZCTA5 48823,48823,,51302,51202,51202,0,100,0,0
G48825,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48825,,,,,ZCTA5 48825,48825,,12596,12596,12596,0,0,0,0
G48827,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48827,,,,,ZCTA5 48827,48827,,15971,5408,0,5408,10563,0,1
G48829,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48829,,,,,ZCTA5 48829,48829,,3254,0,0,0,3254,0,1
G48831,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48831,,,,,ZCTA5 48831,48831,,3512,0,0,0,3512,0,1
G48832,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48832,,,,,ZCTA5 48832,48832,,1393,0,0,0,1393,0,1
G48834,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48834,,,,,ZCTA5 48834,48834,,2090,0,0,0,2090,0,1
G48835,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48835,,,,,ZCTA5 48835,48835,,2680,0,0,0,2680,0,1
G48836,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48836,,,,,ZCTA5 48836,48836,,13510,3794,0,3794,9716,0,1
G48837,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48837,,,,,ZCTA5 48837,48837,,18926,12545,12545,0,6381,0,0
G48838,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48838,,,,,ZCTA5 48838,48838,,17863,9743,0,9743,8120,0,0
G48840,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48840,,,,,ZCTA5 48840,48840,,12501,10908,10908,0,1593,0,0
G48841,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48841,,,,,ZCTA5 48841,48841,,826,0,0,0,826,0,1
G48842,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48842,,,,,ZCTA5 48842,48842,,20432,19709,19709,0,723,0,0
G48843,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48843,,,,,ZCTA5 48843,48843,,42931,28940,28940,0,13991,0,0
G48845,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48845,,,,,ZCTA5 48845,48845,,1003,0,0,0,1003,0,1
G48846,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48846,,,,,ZCTA5 48846,48846,,20269,14409,0,14409,5860,0,0
G48847,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48847,,,,,ZCTA5 48847,48847,,6041,0,0,0,6041,0,1
G48848,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48848,,,,,ZCTA5 48848,48848,,7789,0,0,0,7789,0,1
G48849,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48849,,,,,ZCTA5 48849,48849,,5717,0,0,0,5717,0,1
G48850,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48850,,,,,ZCTA5 48850,48850,,4474,0,0,0,4474,0,1
G48851,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48851,,,,,ZCTA5 48851,48851,,2365,0,0,0,2365,0,1
G48852,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48852,,,,,ZCTA5 48852,48852,,150,0,0,0,150,0,1
G48853,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48853,,,,,ZCTA5 48853,48853,,671,0,0,0,671,0,1
G48854,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48854,,,,,ZCTA5 48854,48854,,18598,9290,9290,0,9308,0,1
G48855,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48855,,,,,ZCTA5 48855,48855,,14752,3886,3886,0,10866,0,1
G48856,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48856,,,,,ZCTA5 48856,48856,,966,0,0,0,966,0,1
G48857,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48857,,,,,ZCTA5 48857,48857,,2453,844,0,844,1609,0,1
G48858,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48858,,,,,ZCTA5 48858,48858,,50025,37420,0,37420,12605,0,0
G48860,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48860,,,,,ZCTA5 48860,48860,,1334,0,0,0,1334,0,1
G48861,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48861,,,,,ZCTA5 48861,48861,,1522,0,0,0,1522,0,1
G48864,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48864,,,,,ZCTA5 48864,48864,,20148,18997,18997,0,1151,0,0
G48865,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48865,,,,,ZCTA5 48865,48865,,1903,0,0,0,1903,0,1
G48866,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48866,,,,,ZCTA5 48866,48866,,4851,0,0,0,4851,0,1
G48867,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48867,,,,,ZCTA5 48867,48867,,28264,18943,0,18943,9321,0,0
G48870,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48870,,,,,ZCTA5 48870,48870,,148,0,0,0,148,0,1
G48871,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48871,,,,,ZCTA5 48871,48871,,1952,0,0,0,1952,0,1
G48872,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48872,,,,,ZCTA5 48872,48872,,7840,3446,0,3446,4394,0,1
G48873,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48873,,,,,ZCTA5 48873,48873,,1615,0,0,0,1615,0,1
G48874,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48874,,,,,ZCTA5 48874,48874,,180,0,0,0,180,0,1
G48875,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48875,,,,,ZCTA5 48875,48875,,10186,5020,0,5020,5166,0,1
G48876,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48876,,,,,ZCTA5 48876,48876,,4014,2737,0,2737,1277,0,0
G48877,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48877,,,,,ZCTA5 48877,48877,,2392,0,0,0,2392,0,1
G48878,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48878,,,,,ZCTA5 48878,48878,,1677,0,0,0,1677,0,1
G48879,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48879,,,,,ZCTA5 48879,48879,,18075,8425,0,8425,9650,0,1
G48880,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48880,,,,,ZCTA5 48880,48880,,10669,7579,0,7579,3090,0,0
G48881,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48881,,,,,ZCTA5 48881,48881,,5501,0,0,0,5501,0,1
G48883,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48883,,,,,ZCTA5 48883,48883,,7122,27,0,27,7095,0,1
G48884,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48884,,,,,ZCTA5 48884,48884,,4427,0,0,0,4427,0,1
G48885,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48885,,,,,ZCTA5 48885,48885,,927,0,0,0,927,0,1
G48886,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48886,,,,,ZCTA5 48886,48886,,2116,0,0,0,2116,0,1
G48888,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48888,,,,,ZCTA5 48888,48888,,6366,0,0,0,6366,0,1
G48889,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48889,,,,,ZCTA5 48889,48889,,1322,0,0,0,1322,0,1
G48890,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48890,,,,,ZCTA5 48890,48890,,2152,0,0,0,2152,0,1
G48891,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48891,,,,,ZCTA5 48891,48891,,2985,0,0,0,2985,0,1
G48892,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48892,,,,,ZCTA5 48892,48892,,4382,1243,0,1243,3139,0,1
G48893,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48893,,,,,ZCTA5 48893,48893,,5212,0,0,0,5212,0,1
G48894,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48894,,,,,ZCTA5 48894,48894,,2059,0,0,0,2059,0,1
G48895,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48895,,,,,ZCTA5 48895,48895,,11189,5733,659,5074,5456,0,0
G48896,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48896,,,,,ZCTA5 48896,48896,,154,0,0,0,154,0,1
G48897,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48897,,,,,ZCTA5 48897,48897,,1525,0,0,0,1525,0,1
G48906,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48906,,,,,ZCTA5 48906,48906,,26634,24175,24175,0,2459,0,0
G48910,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48910,,,,,ZCTA5 48910,48910,,34560,34541,34541,0,19,0,0
G48911,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48911,,,,,ZCTA5 48911,48911,,40111,39961,39961,0,150,0,0
G48912,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48912,,,,,ZCTA5 48912,48912,,17035,17035,17035,0,0,0,0
G48915,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48915,,,,,ZCTA5 48915,48915,,9218,9218,9218,0,0,0,0
G48917,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48917,,,,,ZCTA5 48917,48917,,32062,31832,31832,0,230,0,0
G48921,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48921,,,,,ZCTA5 48921,48921,,0,0,0,0,0,0,0
G48933,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48933,,,,,ZCTA5 48933,48933,,2530,2530,2530,0,0,0,0
G49001,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49001,,,,,ZCTA5 49001,49001,,22095,22095,22095,0,0,0,0
G49002,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49002,,,,,ZCTA5 49002,49002,,18786,18560,18560,0,226,0,0
G49004,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49004,,,,,ZCTA5 49004,49004,,15645,14054,14054,0,1591,0,0
G49006,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49006,,,,,ZCTA5 49006,49006,,26455,26450,26450,0,5,0,0
G49007,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49007,,,,,ZCTA5 49007,49007,,10762,10762,10762,0,0,0,0
G49008,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49008,,,,,ZCTA5 49008,49008,,16186,16186,16186,0,0,0,0
G49009,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49009,,,,,ZCTA5 49009,49009,,42362,29494,29494,0,12868,0,0
G49010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49010,,,,,ZCTA5 49010,49010,,17374,6322,0,6322,11052,0,1
G49011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49011,,,,,ZCTA5 49011,49011,,2285,0,0,0,2285,0,1
G49012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49012,,,,,ZCTA5 49012,49012,,3339,1104,1104,0,2235,0,1
G49013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49013,,,,,ZCTA5 49013,49013,,5508,0,0,0,5508,0,1
G49014,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49014,,,,,ZCTA5 49014,49014,,22127,15330,15330,0,6797,0,0
G49015,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49015,,,,,ZCTA5 49015,49015,,26782,25387,25387,0,1395,0,0
G49017,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49017,,,,,ZCTA5 49017,49017,,20785,14818,14818,0,5967,0,0
G49021,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49021,,,,,ZCTA5 49021,49021,,6182,0,0,0,6182,0,1
G49022,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49022,,,,,ZCTA5 49022,49022,,31814,26294,26294,0,5520,0,0
G49024,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49024,,,,,ZCTA5 49024,49024,,28552,28122,28122,0,430,0,0
G49026,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49026,,,,,ZCTA5 49026,49026,,2186,0,0,0,2186,0,1
G49027,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49027,,,,,ZCTA5 49027,49027,,161,0,0,0,161,0,1
G49028,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49028,,,,,ZCTA5 49028,49028,,6387,0,0,0,6387,0,1
G49029,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49029,,,,,ZCTA5 49029,49029,,1606,0,0,0,1606,0,1
G49030,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49030,,,,,ZCTA5 49030,49030,,2523,0,0,0,2523,0,1
G49031,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49031,,,,,ZCTA5 49031,49031,,7884,0,0,0,7884,0,1
G49032,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49032,,,,,ZCTA5 49032,49032,,3105,0,0,0,3105,0,1
G49033,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49033,,,,,ZCTA5 49033,49033,,1760,0,0,0,1760,0,1
G49034,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49034,,,,,ZCTA5 49034,49034,,2389,0,0,0,2389,0,1
G49036,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49036,,,,,ZCTA5 49036,49036,,24868,14788,0,14788,10080,0,0
G49037,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49037,,,,,ZCTA5 49037,49037,,22576,21754,21754,0,822,0,0
G49038,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49038,,,,,ZCTA5 49038,49038,,9310,4285,0,4285,5025,0,1
G49040,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49040,,,,,ZCTA5 49040,49040,,3388,0,0,0,3388,0,1
G49042,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49042,,,,,ZCTA5 49042,49042,,4892,2323,0,2323,2569,0,1
G49043,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49043,,,,,ZCTA5 49043,49043,,2462,0,0,0,2462,0,1
G49045,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49045,,,,,ZCTA5 49045,49045,,5598,0,0,0,5598,0,1
G49046,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49046,,,,,ZCTA5 49046,49046,,7281,28,0,28,7253,0,1
G49047,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49047,,,,,ZCTA5 49047,49047,,14805,6082,0,6082,8723,0,1
G49048,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49048,,,,,ZCTA5 49048,49048,,25432,22822,22822,0,2610,0,0
G49050,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49050,,,,,ZCTA5 49050,49050,,1557,0,0,0,1557,0,1
G49051,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49051,,,,,ZCTA5 49051,49051,,2436,0,0,0,2436,0,1
G49052,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49052,,,,,ZCTA5 49052,49052,,975,0,0,0,975,0,1
G49053,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49053,,,,,ZCTA5 49053,49053,,7028,4537,4537,0,2491,0,0
G49055,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49055,,,,,ZCTA5 49055,49055,,6276,0,0,0,6276,0,1
G49056,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49056,,,,,ZCTA5 49056,49056,,4016,0,0,0,4016,0,1
G49057,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49057,,,,,ZCTA5 49057,49057,,6795,3482,0,3482,3313,0,0
G49058,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49058,,,,,ZCTA5 49058,49058,,19127,7713,0,7713,11414,0,1
G49060,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49060,,,,,ZCTA5 49060,49060,,1738,0,0,0,1738,0,1
G49061,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49061,,,,,ZCTA5 49061,49061,,1622,0,0,0,1622,0,1
G49064,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49064,,,,,ZCTA5 49064,49064,,3717,0,0,0,3717,0,1
G49065,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49065,,,,,ZCTA5 49065,49065,,6662,3222,0,3222,3440,0,1
G49066,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49066,,,,,ZCTA5 49066,49066,,722,0,0,0,722,0,1
G49067,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49067,,,,,ZCTA5 49067,49067,,4522,0,0,0,4522,0,1
G49068,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49068,,,,,ZCTA5 49068,49068,,14646,7683,0,7683,6963,0,0
G49070,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49070,,,,,ZCTA5 49070,49070,,2451,0,0,0,2451,0,1
G49071,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49071,,,,,ZCTA5 49071,49071,,9174,5050,5007,43,4124,0,0
G49072,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49072,,,,,ZCTA5 49072,49072,,3164,18,0,18,3146,0,1
G49073,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49073,,,,,ZCTA5 49073,49073,,4951,0,0,0,4951,0,1
G49074,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49074,,,,,ZCTA5 49074,49074,,149,149,149,0,0,0,0
G49075,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49075,,,,,ZCTA5 49075,49075,,121,0,0,0,121,0,1
G49076,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49076,,,,,ZCTA5 49076,49076,,4589,0,0,0,4589,0,1
G49078,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49078,,,,,ZCTA5 49078,49078,,8902,4919,0,4919,3983,0,0
G49079,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49079,,,,,ZCTA5 49079,49079,,13606,5657,238,5419,7949,0,1
G49080,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49080,,,,,ZCTA5 49080,49080,,15802,6821,0,6821,8981,0,1
G49082,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49082,,,,,ZCTA5 49082,49082,,6579,2088,0,2088,4491,0,1
G49083,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49083,,,,,ZCTA5 49083,49083,,6961,2307,2307,0,4654,0,1
G49084,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49084,,,,,ZCTA5 49084,49084,,36,0,0,0,36,0,1
G49085,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49085,,,,,ZCTA5 49085,49085,,23804,22292,22292,0,1512,0,0
G49087,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49087,,,,,ZCTA5 49087,49087,,6126,2249,2249,0,3877,0,1
G49088,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49088,,,,,ZCTA5 49088,49088,,3648,1538,1538,0,2110,0,1
G49089,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49089,,,,,ZCTA5 49089,49089,,1875,0,0,0,1875,0,1
G49090,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49090,,,,,ZCTA5 49090,49090,,13810,5791,0,5791,8019,0,1
G49091,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49091,,,,,ZCTA5 49091,49091,,19872,13040,0,13040,6832,0,0
G49092,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49092,,,,,ZCTA5 49092,49092,,2187,0,0,0,2187,0,1
G49093,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49093,,,,,ZCTA5 49093,49093,,18380,10802,0,10802,7578,0,0
G49094,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49094,,,,,ZCTA5 49094,49094,,4104,0,0,0,4104,0,1
G49095,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49095,,,,,ZCTA5 49095,49095,,1960,0,0,0,1960,0,1
G49096,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49096,,,,,ZCTA5 49096,49096,,3316,0,0,0,3316,0,1
G49097,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49097,,,,,ZCTA5 49097,49097,,10326,5133,5133,0,5193,0,1
G49098,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49098,,,,,ZCTA5 49098,49098,,5966,3822,0,3822,2144,0,0
G49099,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49099,,,,,ZCTA5 49099,49099,,5629,1751,0,1751,3878,0,1
G49101,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49101,,,,,ZCTA5 49101,49101,,3104,0,0,0,3104,0,1
G49102,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49102,,,,,ZCTA5 49102,49102,,1563,0,0,0,1563,0,1
G49103,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49103,,,,,ZCTA5 49103,49103,,11082,6490,0,6490,4592,0,0
G49104,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49104,,,,,ZCTA5 49104,49104,,868,868,0,868,0,0,0
G49106,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49106,,,,,ZCTA5 49106,49106,,4636,2464,2464,0,2172,0,0
G49107,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49107,,,,,ZCTA5 49107,49107,,10382,5522,5522,0,4860,0,0
G49111,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49111,,,,,ZCTA5 49111,49111,,3346,0,0,0,3346,0,1
G49112,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49112,,,,,ZCTA5 49112,49112,,10171,5757,5757,0,4414,0,0
G49113,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49113,,,,,ZCTA5 49113,49113,,1904,0,0,0,1904,0,1
G49115,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49115,,,,,ZCTA5 49115,49115,,294,0,0,0,294,0,1
G49116,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49116,,,,,ZCTA5 49116,49116,,394,0,0,0,394,0,1
G49117,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49117,,,,,ZCTA5 49117,49117,,3951,595,595,0,3356,0,1
G49119,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49119,,,,,ZCTA5 49119,49119,,136,0,0,0,136,0,1
G49120,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49120,,,,,ZCTA5 49120,49120,,37122,25916,25916,0,11206,0,0
G49125,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49125,,,,,ZCTA5 49125,49125,,2046,0,0,0,2046,0,1
G49126,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49126,,,,,ZCTA5 49126,49126,,1341,321,321,0,1020,0,1
G49127,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49127,,,,,ZCTA5 49127,49127,,10694,9651,9651,0,1043,0,0
G49128,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49128,,,,,ZCTA5 49128,49128,,3715,0,0,0,3715,0,1
G49129,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49129,,,,,ZCTA5 49129,49129,,609,0,0,0,609,0,1
G49130,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49130,,,,,ZCTA5 49130,49130,,1659,0,0,0,1659,0,1
G49201,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49201,,,,,ZCTA5 49201,49201,,45190,24958,24958,0,20232,0,0
G49202,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49202,,,,,ZCTA5 49202,49202,,20661,20553,20553,0,108,0,0
G49203,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49203,,,,,ZCTA5 49203,49203,,38280,37845,37845,0,435,0,0
G49220,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49220,,,,,ZCTA5 49220,49220,,2290,0,0,0,2290,0,1
G49221,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49221,,,,,ZCTA5 49221,49221,,41310,31881,0,31881,9429,0,0
G49224,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49224,,,,,ZCTA5 49224,49224,,14224,9219,0,9219,5005,0,0
G49227,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49227,,,,,ZCTA5 49227,49227,,1284,0,0,0,1284,0,1
G49228,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49228,,,,,ZCTA5 49228,49228,,5545,3202,0,3202,2343,0,0
G49229,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49229,,,,,ZCTA5 49229,49229,,3245,0,0,0,3245,0,1
